source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"simplify: Marie Antoinette -LRB- pronounced ; ; -RRB- ; -LRB- Vienna , 2 November 1755 -- Paris , 16 October 1793 -RRB- was an Archduchess of Austria and Queen of France and of Navarre .","['Marie Antoinette -LRB- born November 2, 1755 in Vienna and died October 16, 1793 in Paris -RRB- was an Austrian princess.']","Marie Antoinette -LRB- born Maria Antonia Josepha , Archduchess of Bavaria -RRB- -LRB- November 2 , 1755 in Vienna -- October 16 , 1793 in Paris -RRB- was an Archduchess of Austria and a Queen of France and Navarre .",75,0.622090833,0.999903798,-1.458103538,0.773364544,0.999895751,-2.11835742
simplify: The ORGANIZATION@1 is open to the public .,['The ORGANIZATION@1 is open to the public.'],The house is open to the public .,76,0.821332582,0.999893963,-1.400965095,0.870997982,0.513064504,-2.571825743
"simplify: Cheese is produced throughout the world in wide-ranging flavors , textures , and forms .","['Cheese is made in many flavors, textures, and forms throughout the world.']",Different types of cheese include :,77,0.727558783,0.945310771,-1.76956439,0.772913297,0.465005904,-5.210314274
"simplify: Outward appearance Throughout the series , Harry is described as sporting his father 's perpetually untidy black hair , his mother 's bright green eyes , and a lightning bolt-shaped scar on his forehead .","[""Outward appearance Throughout the series, Harry is described as sporting his father's untidy black hair, his mother's bright green eyes, and a lightning bolt-shaped scar on his forehead.""]","Throughout the entire series , Harry sports his father 's perpetually untidy black hair , his mother 's green eyes , and a lightning bolt-shaped scar on his forehead because of his encounter with Lord Voldemort and round , thick eyeglasses .",78,0.813545796,0.996646047,-0.953800321,0.819350216,0.999892712,-2.441000462
simplify: Billboard -LRB- Positive -RRB- link,['Billboard -LRB- link -RRB-'],"This studio album was released June 10 , 2008 in the United States , June 9 , 2008 in Australia , and on May 30 , 2008 in Europe .",79,0.666666746,0.687425494,-3.216962099,0.80093056,0.001032685,-4.322354317
simplify: he did his Phd in london . -RRB-,['He did his Phd in london.'],Department of Renewable Energy,80,0.654700337,0.990757644,-1.465237141,0.61101187,0.008526793,-5.06714201
"simplify: NUMBER@1 & ndash ; PERSON@1 , French painter and graphic artist -LRB- d. NUMBER@2 -RRB-","['NUMBER@1 - PERSON@1, French painter and graphic artist -LRB- died NUMBER@2 -RRB-']","NUMBER@1 - PERSON@1 , painter and graphic artist -LRB- d. NUMBER@2 -RRB-",81,0.786683439,0.758233666,-2.165366411,0.825710835,0.906741798,-1.402586579
"simplify: No songs from the album have ever been performed live by Pink Floyd since , although Roger Waters has played a number of the songs live on all of his subsequent solo tours , starting with his very first such tour promoting The Pros and Cons of Hitchhiking in 1984 .",['No songs from the album have ever been performed live by Pink Floyd since.'],"None of the album 's songs has ever been performed live by Pink Floyd , though some have been performed live by Waters during solo tours .",82,0.241933006,0.946223021,-0.960492015,0.739369651,0.999714553,-2.201273203
"simplify: He then attended the Methodist-affiliated Boston University , earning an A.B. in 1882 , and went on to graduate from Boston University School of Law in 1885 .","['He then went to the Methodist-affiliated Boston University, earning an A.B. in 1882. He went on to graduate from Boston University School of Law in 1885.']","In 1902 , Bates was elected Governor , holding office from 1903 to 1905 .",83,0.878928185,0.902660131,-0.946182072,0.357477712,0.000665477,-4.639742374
simplify: It is the band 's only album produced by Rick Rubin .,"[""It is the band's only album produced by Rick Rubin.""]","3 : -LRB- The Subliminal Verses -RRB- is the third studio album by American alternative metal rock band , Slipknot .",84,0.828048095,0.999908149,-1.259405613,0.817916464,0.001810254,-4.907991886
"simplify: The dealer shuffles the cards , the player on the chair to their right cuts , and the dealer deals the appropriate number of cards to the players one at a time , beginning with the player to their left .","['The dealer shuffles the cards, the player on the chair to their right cuts, and the dealer deals the appropriate number of cards to the players one at a time, beginning with the player to their left.']","The deck is then cut , and the appropriate number of cards are dealt face-down to the players .",85,0.911030486,0.999925315,-0.805927515,0.623166365,0.999849021,-2.701326132
"simplify: The ORGANIZATION@1 , however , turned disarmed soldiers and civilians over to the partisan forces .",['The ORGANIZATION@1 turned disarmed soldiers and civilians over to the partisan forces.'],The ORGANIZATION@1 then turned over a number of them to the partisan forces .,86,0.772966721,0.999262035,-0.946032763,0.797476795,0.995332122,-2.532021999
"simplify: They vary in size , but are usually not much larger than the areola .","['They are different in size, but are usually not much bigger than the areola.']",They vary in size and are usually not much larger than the persons areola .,87,0.943981647,0.343953222,-1.839537024,0.674600767,0.841324985,-1.894640446
simplify: The first eyeborg was created in England in 2003 by Adam Montandon in collaboration with colourblind artist Neil Harbisson .,['The first eyeborg was made in England in 2003.'],The first eyeborg was made in England in 2003 by Adam Montandon in collaboration with colourblind artist Neil Harbisson .,88,0.364677274,0.731404603,-1.962880969,0.688592703,0.950813472,-0.862324953
"simplify: PERSON@1 had experienced PERSON@2 's tardiness , stage fright , and inability to remember lines during production of The Seven Year Itch .","[""PERSON@1 had experienced PERSON@2's tardiness, stage fright, and inability to remember lines during production of The Seven Year Itch.""]","PERSON@1 had experienced PERSON@2 's lateness , stage fright , and inability to remember lines during production of The Seven Year Itch .",89,0.894914029,0.999900818,-0.926757991,0.957405012,0.923560858,-1.332830906
simplify: The translation table rules established in this fashion are flushed after a short period without new traffic refreshing their state .,['The translation table rules are flushed after a short period without new traffic refreshing their state.'],The translation table rules established in the above way are cleared after a short period without new traffic refreshing their state .,90,0.732314997,0.999219894,-1.21641314,0.967502434,0.870657027,-1.775660872
simplify: Chess boxing is a hybrid sport which combines the sport of boxing with games of chess in alternating rounds .,['Chess boxing is a sport which combines the sport of boxing with chess in alternating rounds.'],Chess boxing is a mixed sport which puts together the sport of boxing with games of chess in every other round .,91,0.792769793,0.994695067,-1.185842037,0.885104032,0.999757826,-2.234913588
"simplify: They are rebuilds , with reconditioned engines , of former Class NUMBER@1 locomotives , originally introduced in NUMBER@2 .","['They are rebuilds, with reconditioned engines, of former Class NUMBER@1 locomotives, originally introduced in NUMBER@2.']","They are rebuilds , with new engines , of older Class NUMBER@1 locomotives , originally introduced in NUMBER@3 .",92,0.887762036,0.999899268,-0.858889103,0.922465951,0.85019505,-1.746250987
simplify: His older brother died in 1715 and Charles Emmanuel then became heir apparent .,['His brother died in 1715 and Charles Emmanuel became his son.'],"His older brother , the Prince of Piedmont died in 1715 and then Charles Emmanuel became Heir apparent .",93,0.646045807,0.758289695,-2.003360748,0.946775664,0.637279809,-2.606327534
"simplify: It is a successor to the famous World War II ` Jeep ' vehicle by way of the Willys civilian Jeep -LRB- CJ -RRB- in the 1950s , later produced by Kaiser-Jeep and by American Motors -LRB- AMC -RRB- .","[""It was a successor to the famous World War II  Jeep'vehicle by way of the Willys civilian Jeep -LRB- CJ -RRB- in the 1950s, later produced by Kaiser-Jeep and by American Motors -LRB- AMC -RRB-.""]","It replaced the Jeep CJ which came from the World War II Jeep , or Willys MB .",94,0.846145317,0.998043537,-1.266484737,0.829063155,0.999891877,-3.51062727
"simplify: PERSON@1 -LRB- February NUMBER@1 , NUMBER@2 â '' September NUMBER@3 , NUMBER@4 -RRB- was an American politician and jurist .","[""PERSON@1 -LRB- February NUMBER@1, NUMBER@2 â '' September NUMBER@3, NUMBER@4 -RRB- was an American politician and jurist.""]","PERSON@2 -LRB- February NUMBER@1 , NUMBER@2 â '' September NUMBER@3 , NUMBER@4 -RRB- was an American judge and politician .",95,0.901219393,0.999918222,-0.544363141,0.956797112,0.999558628,-1.400359273
"simplify: PERSON@1 illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION@1 , PERSON@2 also illegally entered to eliminate PERSON@3 , and so left his partner PERSON@4 .","['PERSON@1 illegally entered the ring to kill Sniper and Recon on behalf of The ORGANIZATION@1, PERSON@2 also illegally entered to kill PERSON@3, and so left his partner PERSON@4.']","PERSON@1 illegally entered the ring to get revenge on Sniper and Recon for The ORGANIZATION@1 , PERSON@2 also illegally entered to eliminate PERSON@3 , and so his partner , PERSON@4 , had to leave too .",96,0.830734742,0.986356914,-0.899034202,0.942639835,0.999881923,-1.596774459
"simplify: For example , some animals can be entrained to a 22-hour day , but they can not be entrained to a 20-hour day .","['For example, some animals can be entrained to a 22-hour day, but they can not be entrained to a 20-hour day.']","Some animals can be entrained to a 22-hour day , but they can not be entrained to a 20-hour day .",97,0.890445741,0.999878883,-0.899161637,0.936852868,0.99964273,-0.49965629
"simplify: Pooh admits that this may happen , but asks her to think about what will happen to Michael if she does n't tell .","['Pooh admits that this may happen, but asks her to think about what will happen to Michael if she does not tell.']","Pooh admits that this may happen , but asks her to think about what will happen to Michael if she does not tell .",98,0.898302583,0.955032349,-1.117074609,0.962192695,0.955032349,-1.428619981
"simplify: Porter , Theodore M. -LRB-/O1995/O-RRB- : Trust in Numbers : The Pursuit of Objectivity in Science and Public Life , Princeton University Press , 1995 .","['Porter, Theodore M. -LRB-/O1995/O-RRB- : Trust in Numbers : The Pursuit of Objectivity in Science and Public Life, Princeton University Press, 1995.']","Porter , Theodore M. -LRB-/O1995/O-RRB- : Trust in Numbers : The Pursuit of Objectivity in Science and Public Life , Princeton University Press , 1995",99,0.915785533,0.999928892,-0.883097053,0.972743271,0.999915063,-0.938252747
simplify: Gene Simmons is a 1978 solo album from the bass player and singer of American hard rock band Kiss .,['Gene Simmons is a 1978 solo album from the bass player and singer of American hard rock band Kiss.'],"Gene Simmons is a solo album by Gene Simmons , the bass player of the American hard rock/heavy metal band , Kiss .",100,0.907142601,0.999929309,-0.786316276,0.947402442,0.999918938,-2.746479988
"simplify: The Maya cities of the northern lowlands in Yucatán continued to flourish for centuries more ; some of the important sites in this era were Chichen Itza , Uxmal , Edzná , and Coba .","['Some of the important sites in this era were Chichen Itza, Uxmal, Edzná, and Coba.']","Some of the important sites in this era were Chichen Itza , Uxmal , Edzná , and Coba .",101,0.428532024,0.999643862,-0.910085797,0.878121299,0.999643862,-0.647160888
simplify: PERSON@1 has outlined us the road to the freedom And great PERSON@2 is leading us through it .,['PERSON@1 has shown us the road to freedom And great PERSON@2 is leading us through it.'],"Through tempests shined on us the sun of freedom , And the great PERSON@1 lit us the way .",102,0.832366055,0.898247063,-1.209572911,0.8181575,0.999860466,-5.183833122
