source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_score_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
"Marie Antoinette -LRB- pronounced ; ; -RRB- ; -LRB- Vienna , 2 November 1755 -- Paris , 16 October 1793 -RRB- was an Archduchess of Austria and Queen of France and of Navarre .","Marie-Antoinette -LRB- Vienna, 2 November 1755 -- Paris, 16 October 1793 -RRB- was an Archduchess of Austria and Queen of France and of Navarre.","Marie Antoinette -LRB- born Maria Antonia Josepha , Archduchess of Bavaria -RRB- -LRB- November 2 , 1755 in Vienna -- October 16 , 1793 in Paris -RRB- was an Archduchess of Austria and a Queen of France and Navarre .",75,0.770533887,0.999700069,-0.670190215,0.773364544,0.999895751,-2.11835742
The ORGANIZATION@1 is open to the public .,The ORGANIZATION@1 is open to the public.,The house is open to the public .,76,0.923776524,0.999893963,-1.270233512,0.870997982,0.513064504,-2.571825743
"Cheese is produced throughout the world in wide-ranging flavors , textures , and forms .","Cheese is made throughout the world in many different flavors, textures, and forms.",Different types of cheese include :,77,0.867721948,0.996780336,-1.584205031,0.772913297,0.465005904,-5.210314274
"Outward appearance Throughout the series , Harry is described as sporting his father 's perpetually untidy black hair , his mother 's bright green eyes , and a lightning bolt-shaped scar on his forehead .","Throughout the series, Harry is described as sporting his father's perpetually untidy black hair, his mother's bright green eyes, and a lightning bolt-shaped scar on his forehead.","Throughout the entire series , Harry sports his father 's perpetually untidy black hair , his mother 's green eyes , and a lightning bolt-shaped scar on his forehead because of his encounter with Lord Voldemort and round , thick eyeglasses .",78,0.812309308,0.999901175,-0.404267877,0.819350216,0.999892712,-2.441000462
Billboard -LRB- Positive -RRB- link,Billboard -LRB- Positive -RRB- link,"This studio album was released June 10 , 2008 in the United States , June 9 , 2008 in Australia , and on May 30 , 2008 in Europe .",79,1.0,0.999427795,-3.096872568,0.80093056,0.001032685,-4.322354317
he did his Phd in london . -RRB-,He did his Phd in london.,Department of Renewable Energy,80,0.740095694,0.990757644,-1.255632043,0.61101187,0.008526793,-5.06714201
"NUMBER@1 & ndash ; PERSON@1 , French painter and graphic artist -LRB- d. NUMBER@2 -RRB-","NUMBER@1 - PERSON@1, French painter and graphic artist -LRB- d. NUMBER@2 -RRB-","NUMBER@1 - PERSON@1 , painter and graphic artist -LRB- d. NUMBER@2 -RRB-",81,0.828469712,0.910666764,-1.073590994,0.825710835,0.906741798,-1.402586579
"No songs from the album have ever been performed live by Pink Floyd since , although Roger Waters has played a number of the songs live on all of his subsequent solo tours , starting with his very first such tour promoting The Pros and Cons of Hitchhiking in 1984 .","No songs from the album have ever been performed live by Pink Floyd since, although Roger Waters has played a number of the songs live on all of his subsequent solo tours, including The Pros and Cons of Hitchhiking in 1984.","None of the album 's songs has ever been performed live by Pink Floyd , though some have been performed live by Waters during solo tours .",82,0.79723779,0.982382417,-0.594338477,0.739369651,0.999714553,-2.201273203
"He then attended the Methodist-affiliated Boston University , earning an A.B. in 1882 , and went on to graduate from Boston University School of Law in 1885 .",He went on to graduate from Boston University School of Law in 1885.,"In 1902 , Bates was elected Governor , holding office from 1903 to 1905 .",83,0.38472055,0.999164224,-0.802794933,0.357477712,0.000665477,-4.639742374
It is the band 's only album produced by Rick Rubin .,It is the band's only album produced by Rick Rubin.,"3 : -LRB- The Subliminal Verses -RRB- is the third studio album by American alternative metal rock band , Slipknot .",84,0.911138167,0.999908149,-0.749864519,0.817916464,0.001810254,-4.907991886
"The dealer shuffles the cards , the player on the chair to their right cuts , and the dealer deals the appropriate number of cards to the players one at a time , beginning with the player to their left .","The dealer shuffles the cards, the player on the chair to their right cuts, and the dealer deals the number of cards to the players one at a time.","The deck is then cut , and the appropriate number of cards are dealt face-down to the players .",85,0.671259998,0.995939493,-0.66578871,0.623166365,0.999849021,-2.701326132
"The ORGANIZATION@1 , however , turned disarmed soldiers and civilians over to the partisan forces .",The ORGANIZATION@1 turned disarmed soldiers and civilians over to the partisan forces.,The ORGANIZATION@1 then turned over a number of them to the partisan forces .,86,0.813230338,0.999262035,-0.998910367,0.797476795,0.995332122,-2.532021999
"They vary in size , but are usually not much larger than the areola .","They vary in size, but are usually not that big.",They vary in size and are usually not much larger than the persons areola .,87,0.624874239,0.669383526,-1.645321488,0.674600767,0.841324985,-1.894640446
The first eyeborg was created in England in 2003 by Adam Montandon in collaboration with colourblind artist Neil Harbisson .,The first eyeborg was created in England in 2003 by Adam Montandon and Neil Harbisson.,The first eyeborg was made in England in 2003 by Adam Montandon in collaboration with colourblind artist Neil Harbisson .,88,0.641113464,0.959403038,-0.551779032,0.688592703,0.950813472,-0.862324953
"PERSON@1 had experienced PERSON@2 's tardiness , stage fright , and inability to remember lines during production of The Seven Year Itch .","PERSON@1 had experienced PERSON@2's tardiness, stage fright, and inability to remember lines during production of The Seven Year Itch.","PERSON@1 had experienced PERSON@2 's lateness , stage fright , and inability to remember lines during production of The Seven Year Itch .",89,0.931841968,0.999900818,-0.854896247,0.957405012,0.923560858,-1.332830906
The translation table rules established in this fashion are flushed after a short period without new traffic refreshing their state .,The translation table rules established in this fashion are flushed after a short period without new traffic refreshing their state.,The translation table rules established in the above way are cleared after a short period without new traffic refreshing their state .,90,0.975207153,0.999908805,-0.60653019,0.967502434,0.870657027,-1.775660872
Chess boxing is a hybrid sport which combines the sport of boxing with games of chess in alternating rounds .,Chess boxing is a sport which combines the sport of boxing with games of chess in alternating rounds.,Chess boxing is a mixed sport which puts together the sport of boxing with games of chess in every other round .,91,0.891425049,0.998170078,-0.83480829,0.885104032,0.999757826,-2.234913588
"They are rebuilds , with reconditioned engines , of former Class NUMBER@1 locomotives , originally introduced in NUMBER@2 .","They are rebuilds, with reconditioned engines, of former Class NUMBER@1 locomotives, originally introduced in NUMBER@2.","They are rebuilds , with new engines , of older Class NUMBER@1 locomotives , originally introduced in NUMBER@3 .",92,0.928995966,0.999899268,-0.558903515,0.922465951,0.85019505,-1.746250987
His older brother died in 1715 and Charles Emmanuel then became heir apparent .,His older brother died in 1715 and Charles Emmanuel became his heir apparent.,"His older brother , the Prince of Piedmont died in 1715 and then Charles Emmanuel became Heir apparent .",93,0.943950704,0.92629832,-1.214534402,0.946775664,0.637279809,-2.606327534
"It is a successor to the famous World War II ` Jeep ' vehicle by way of the Willys civilian Jeep -LRB- CJ -RRB- in the 1950s , later produced by Kaiser-Jeep and by American Motors -LRB- AMC -RRB- .","It is the successor to the famous World War II  Jeep'vehicle by way of the Willys civilian Jeep -LRB- CJ -RRB- in the 1950s, later produced by Kaiser-Jeep and by American Motors -LRB- AMC -RRB-.","It replaced the Jeep CJ which came from the World War II Jeep , or Willys MB .",94,0.939665777,0.999292493,-1.153393745,0.829063155,0.999891877,-3.51062727
"PERSON@1 -LRB- February NUMBER@1 , NUMBER@2 â '' September NUMBER@3 , NUMBER@4 -RRB- was an American politician and jurist .","PERSON@1 -LRB- February NUMBER@1, NUMBER@2 â '' September NUMBER@3, NUMBER@4 -RRB- was an American politician and jurist.","PERSON@2 -LRB- February NUMBER@1 , NUMBER@2 â '' September NUMBER@3 , NUMBER@4 -RRB- was an American judge and politician .",95,0.941991532,0.999918222,-1.109822869,0.956797112,0.999558628,-1.400359273
"PERSON@1 illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION@1 , PERSON@2 also illegally entered to eliminate PERSON@3 , and so left his partner PERSON@4 .","PERSON@1 illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION@1, PERSON@2 also illegally entered to eliminate PERSON@3, and so left his partner PERSON@4.","PERSON@1 illegally entered the ring to get revenge on Sniper and Recon for The ORGANIZATION@1 , PERSON@2 also illegally entered to eliminate PERSON@3 , and so his partner , PERSON@4 , had to leave too .",96,0.961129084,0.99991399,-0.538040578,0.942639835,0.999881923,-1.596774459
"For example , some animals can be entrained to a 22-hour day , but they can not be entrained to a 20-hour day .","For example, some animals can be entrained to a 22-hour day, but they can not be entrained to a 20-hour day.","Some animals can be entrained to a 22-hour day , but they can not be entrained to a 20-hour day .",97,0.938287806,0.999878883,-0.495866865,0.936852868,0.99964273,-0.49965629
"Pooh admits that this may happen , but asks her to think about what will happen to Michael if she does n't tell .","Pooh admits that this may happen, but asks her to think about what will happen to Michael if she does not tell.","Pooh admits that this may happen , but asks her to think about what will happen to Michael if she does not tell .",98,0.942554951,0.955032349,-1.265351772,0.962192695,0.955032349,-1.428619981
"Porter , Theodore M. -LRB-/O1995/O-RRB- : Trust in Numbers : The Pursuit of Objectivity in Science and Public Life , Princeton University Press , 1995 .","Porter, Theodore M. -LRB-/O1995/O-RRB- : Trust in Numbers : The Pursuit of Objectivity in Science and Public Life, Princeton University Press, 1995.","Porter , Theodore M. -LRB-/O1995/O-RRB- : Trust in Numbers : The Pursuit of Objectivity in Science and Public Life , Princeton University Press , 1995",99,0.9502833,0.999928892,-0.715112388,0.972743271,0.999915063,-0.938252747
Gene Simmons is a 1978 solo album from the bass player and singer of American hard rock band Kiss .,Gene Simmons is a 1978 solo album from the bass player and singer of American hard rock band Kiss.,"Gene Simmons is a solo album by Gene Simmons , the bass player of the American hard rock/heavy metal band , Kiss .",100,0.966997847,0.999929309,-0.755897939,0.947402442,0.999918938,-2.746479988
"The Maya cities of the northern lowlands in Yucatán continued to flourish for centuries more ; some of the important sites in this era were Chichen Itza , Uxmal , Edzná , and Coba .","The Maya cities of the northern lowlands in Yucatán continued to flourish for centuries more ; some of the important sites in this era were Chichen Itza, Uxmal, Edzná, and Coba.","Some of the important sites in this era were Chichen Itza , Uxmal , Edzná , and Coba .",101,0.958361912,0.999904513,-0.458097458,0.878121299,0.999643862,-0.647160888
PERSON@1 has outlined us the road to the freedom And great PERSON@2 is leading us through it .,PERSON@1 has given us the road to freedom And great PERSON@2 is leading us through it.,"Through tempests shined on us the sun of freedom , And the great PERSON@1 lit us the way .",102,0.874503468,0.742170155,-1.497561574,0.8181575,0.999860466,-5.183833122
"There is a lot of data/O. , that will take up a lot of space .","There is a lot of data/O., that will take up a lot of space.","If there is a lot of data , it will take up a lot of space .",103,0.934004015,0.999834716,-1.041581154,0.905091763,0.837724924,-1.699118733
