,source_sentence,pred,gold,bart_score_pred
122,When the academy was founded the ballroom was the biggest room in Stockholm that could be heated and thus used in the winter so the king asked if he could borrow it.,in the summer the hall was given to the king in the city of stockholm. it was the biggest room in stockholm.,In the ballroom was the biggest room in Stockholm that could be heated and be used in the winter. The king asked if he could use it.,-3.084625720977783
123,Re runs still air on ORGANIZATION and The Comedy Network in LOCATION ORGANIZATION in the LOCATION.,references references references websites websites website references references,References,-7.508891582489014
124,The White Nights Festival in LOCATION LOCATION is an annual international arts festival during the season of the midnight sun.,famous russian musicians have also performed at various different events such as the russian academy of culture and the russian philharmonic.,Many famous Russian dancers singers musicians and actors take part as well as famous international guest stars.,-4.155104160308838
125,ORGANIZATION LRB pronounced AZ har the Noble Azhar RRB in LOCATION founded in NUMBER is the chief centre of Arabic literature and Sunni Islamic learning in the world and the world s second oldest surviving degree granting university.,it is one of the oldest islamic schools in location and the oldest one in location. it was founded in number in the middle east of location lrb arabic rrb.,ORGANIZATION LRB pronounced AZ har the Noble Azhar RRB in LOCATION founded in NUMBER is the chief centre of Arabic literature and Sunni Islamic learning in the world and the world s second oldest surviving degree granting university.,-4.491881847381592
126,Two years later in NUMBER a combination of the physical standard from the ORGANIZATION of LOCATION and the ability standard from the ORGANIZATION led to the English Springer Spaniel breed being officially recognized by the ORGANIZATION.,the dog is a breed of dog that breeds to hunt dogs. it is known to be the dog to dog dogs.,The English Springer Spaniel is a dog breed used to help hunters get their animals. It is one of many spaniel breeds.,-3.6541013717651367
127,In probability theory and statistics the normal distribution or Gaussian distribution is an absolutely continuous probability distribution whose cumulants of all orders above two are zero.,the average normal normal distribution of a normal distribution is known as normal distribution.,The normal distribution is a continuous probability distribution.,-3.284540891647339
128,Survivor Africa is the third season of the United States reality show Survivor.,the first episode was a short talk show with the main cast and two new episodes of the show.,There were thirteen episode plus a mid season recap a live reunion interview with Bryant Gumbel after the finale and a where are they now show.,-3.670658826828003
129,Dracula is an epistolary novel written as a collection of realistic but completely fictional diary entries telegrams letters ship s logs and newspaper clippings all of which added a level of detailed realism to his story a skill he developed as a newspaper writer.,the book has been edited and edited by many authors including person and person who wrote a short story about the characters and letters.,Dracula is an epistolary novel written as collection of diary entries telegrams and letters from the characters as well as fictional clippings from the LOCATION and LOCATION newspapers.,-3.954866409301758
130,These recent emigrants have most often fled to Australia Europe North America and Southeast Asia.,some of the north central and south central asia were expelled from central asia by the north and south of central asia.,Many of them fled to Australia Europe North America and Southeast Asia.,-4.5059733390808105
131,Ry tei are typically a place where high level business or political meetings can take place discreetly.,many events are held in location or in different places. this is often done at large events where important events are done.,Ry tei are usually a place where very important business or political meetings can take place in private.,-4.177013874053955
132,Walton decided to concentrate on the retail business instead of the shopping centers and opened larger stores which were called Walton s Family Center. ,he was the youngest child in the family and is the youngest member of the family family family. he was born in new york city in.,Walton was born to Thomas Gibson Walton and Nancy Lee Walton. He was part of the Walton family which is one of the richest families in the world.,-3.7998437881469727
133,At the same time the UKMET model had Tropical Depression Four E remaining offshore LOCATION.,the location was also forecasted to be the strongest cyclone on the location.,At the same time the Ukmet model had Tropical Depression Four E remaining offshore LOCATION.,-4.176656246185303
