source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
Chess boxing is a hybrid sport which combines the sport of boxing with games of chess in alternating rounds.,in chess chess chess is a combination of chess chess and chess chess. chess is played in a style of chess with boxing and boxing.,Chess boxing is a mixed sport which puts together the sport of boxing with games of chess in every other round.,91,0.982704222,0.999335468,-3.386323452,0.885104032,0.999757826,-2.234913588
They are rebuilds with reconditioned engines of former Class NUMBER locomotives originally introduced in NUMBER.,in number the locomotives were converted to diesel locomotives which were converted from class number units.,They are rebuilds with new engines of older Class NUMBER locomotives originally introduced in NUMBER.,92,0.925654318,0.99953717,-3.495328426,0.922465951,0.85019505,-1.746250987
His older brother died in and Charles Emmanuel then became heir apparent.,he was succeeded by charles charles charles de montfort and his second wife marie louise charles charles.,His older brother the Prince of Piedmont died in and then Charles Emmanuel became Heir apparent.,93,0.884585798,0.374972045,-5.245978355,0.946775664,0.637279809,-2.606327534
It is a successor to the famous World War II Jeep vehicle by way of the Willys civilian Jeep LRB CJ RRB in the s later produced by Kaiser Jeep and by American Motors LRB AMC RRB.,the name was originally used by the american car company in the united states from the time of the american model s. this car was used by some americans in the late s and the american national guard.,It replaced the Jeep CJ which came from the World War II Jeep or Willys MB.,94,0.889096856,0.615649581,-3.982506037,0.829063155,0.999891877,-3.51062727
PERSON LRB February NUMBER NUMBER September NUMBER NUMBER RRB was an American politician and jurist.,person lrb february number number january number number rrb was an american politician and lawyer.,PERSON LRB February NUMBER NUMBER September NUMBER NUMBER RRB was an American judge and politician.,95,0.946785046,0.867388785,-5.146503925,0.956797112,0.999558628,-1.400359273
PERSON illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so left his partner PERSON.,person is also known to be a member of the organization when he was attacked by person and person as well as person s partner.,PERSON illegally entered the ring to get revenge on Sniper and Recon for The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so his partner PERSON had to leave too.,96,0.657738557,0.999470413,-3.533487558,0.942639835,0.999881923,-1.596774459
For example some animals can be entrained to a hour day but they can not be entrained to a hour day.,in the early hours of the day the person will normally be able to speak to a person who is able to talk to them to a minimum time of hours.,Some animals can be entrained to a hour day but they can not be entrained to a hour day.,97,0.961999416,0.480585843,-3.149653673,0.936852868,0.99964273,-0.49965629
Pooh admits that this may happen but asks her to think about what will happen to Michael if she does n t tell.,after the story tells how the children will see what happens to her parents and her father decides to tell her that it will not be easy.,Pooh admits that this may happen but asks her to think about what will happen to Michael if she does not tell.,98,0.960793197,0.901157379,-3.608756065,0.962192695,0.955032349,-1.428619981
Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press.,in mathematics mathematics the abstract of mathematics lrb number rrb the mathematical association lrb rrb a... mathematics.,Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press ,99,0.938203784,0.167457297,-6.418919086,0.972743271,0.999915063,-0.938252747
Gene Simmons is a solo album from the bass player and singer of American hard rock band Kiss.,he is the current lead singer of the kiss kiss kiss and is the fourth member of the pink floyd band kiss.,Gene Simmons is a solo album by Gene Simmons the bass player of the American hard rock heavy metal band Kiss.,100,0.969397485,0.945535541,-4.642390251,0.947402442,0.999918938,-2.746479988
The Maya cities of the northern lowlands in Yucat n continued to flourish for centuries more some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,in the th century the mayan people of the maya had many people living in the maya region. the maya maya lived in the region of azur and azur.,Some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,101,0.784767846,0.353331953,-4.041927338,0.878121299,0.999643862,-0.647160888
PERSON has outlined us the road to the freedom And great PERSON is leading us through it.,person is the leader of the movement. he is one of the most important people of the world.,Through tempests shined on us the sun of freedom And the great PERSON lit us the way.,102,0.961845219,0.010342497,-2.779236078,0.8181575,0.999860466,-5.183833122
There is a lot of data O. that will take up a lot of space.,a large space of data is a lot of data. it can be used to store data.,If there is a lot of data it will take up a lot of space.,103,0.965772212,0.998195529,-3.300052404,0.905091763,0.837724924,-1.699118733
Encino LRB Spanish for evergreen or holm oak RRB is a hilly district of the City of Los Angeles California United States.,the california heights estates estates estate is a city of california in the united states of america. it is in the los angeles area of california.,Encino California is a district of Los Angeles.,104,0.856888354,0.99923557,-4.202854633,0.513572369,0.674978793,-3.117976904
PERSON the protagonist of her novel was a bohemian.,person was a bohemian writer and a bohemian.,PERSON the protagonist of PERSON s novel was a bohemian.,105,0.809306963,0.753787875,-2.482708931,0.921496471,0.754205704,-3.678697824
Karl Marginson,the most recent recent work was the book the encyclopedia of evolution,FC,106,0.99999994,0.000514561,-6.735757351,0.733346224,0,-9.883659363
Perm LRB Gramota.,kelpa lrb rrb is a suborder of the saffron.,Perm,107,0.939294815,0.430421472,-5.614006519,0.809988385,0,-7.268784046
After escaping from slavery into which she was born she made thirteen missions to rescue more than slaves using the network of antislavery activists and safe houses known as the Underground Railroad.,in the united states she was hired by the organization as a captive for women s rights and abolitionists. she became one of the first women s abolitionists to join the organization of abolitionists in.,She used the help of the Underground Railroad.,108,0.922604561,0.822971046,-3.940799952,0.805838077,0.075140886,-3.002463579
