source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
PERSON LRB February NUMBER NUMBER September NUMBER NUMBER RRB was an American politician and jurist.,person lrb february number number september number number rrb was an american politician and politician.,PERSON LRB February NUMBER NUMBER September NUMBER NUMBER RRB was an American judge and politician.,95,0.872957289,0.881351173,-4.682843685,0.956797112,0.999558628,-1.400359273
PERSON illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so left his partner PERSON.,person was replaced by person who was also part of the organization s organization.,PERSON illegally entered the ring to get revenge on Sniper and Recon for The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so his partner PERSON had to leave too.,96,0.369255888,0.722965658,-3.610408068,0.942639835,0.999881923,-1.596774459
For example some animals can be entrained to a hour day but they can not be entrained to a hour day.,they can be trained to do this on a day or hours before working at a particular time.,Some animals can be entrained to a hour day but they can not be entrained to a hour day.,97,0.715254924,0.021171974,-3.659882069,0.936852868,0.99964273,-0.49965629
Pooh admits that this may happen but asks her to think about what will happen to Michael if she does n t tell.,he tells him about how he got to believe he did so he tells the doctor about what happened to him.,Pooh admits that this may happen but asks her to think about what will happen to Michael if she does not tell.,98,0.748328725,0.001612938,-4.00904274,0.962192695,0.955032349,-1.428619981
Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press.,he wrote the princeton princeton princeton s princeton princeton criticality lrb princeton s.,Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press ,99,0.567089303,0.25706324,-6.068908215,0.972743271,0.999915063,-0.938252747
Gene Simmons is a solo album from the bass player and singer of American hard rock band Kiss.,simmons is a hard rock singer from the american hard rock band kiss.,Gene Simmons is a solo album by Gene Simmons the bass player of the American hard rock heavy metal band Kiss.,100,0.627801452,0.915169895,-3.53382802,0.947402442,0.999918938,-2.746479988
The Maya cities of the northern lowlands in Yucat n continued to flourish for centuries more some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,in the th century the mayatla lrb maya rrb and the maya were dominant in the region. they became the most important centers of the maya culture.,Some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,101,0.680109124,0.996759951,-4.58321476,0.878121299,0.999643862,-0.647160888
PERSON has outlined us the road to the freedom And great PERSON is leading us through it.,person tells person how she is going to reach the end of the world.,Through tempests shined on us the sun of freedom And the great PERSON lit us the way.,102,0.632263642,0.609466195,-3.551741838,0.8181575,0.999860466,-5.183833122
There is a lot of data O. that will take up a lot of space.,it can be called a big big hole. it will store a lot of information.,If there is a lot of data it will take up a lot of space.,103,0.879805624,0.999835253,-3.706356287,0.905091763,0.837724924,-1.699118733
Encino LRB Spanish for evergreen or holm oak RRB is a hilly district of the City of Los Angeles California United States.,el alto california lrb los angeles rrb is a city in los angeles california california.,Encino California is a district of Los Angeles.,104,0.574867282,0.523346364,-4.291014671,0.513572369,0.674978793,-3.117976904
PERSON the protagonist of her novel was a bohemian.,person wrote a novel called the bohemian girl.,PERSON the protagonist of PERSON s novel was a bohemian.,105,0.827717954,0.999726772,-3.221866846,0.921496471,0.754205704,-3.678697824
Karl Marginson,he has also contributed articles to the web site karl paulins.,FC,106,0.766964018,0.296129435,-5.470896721,0.733346224,0,-9.883659363
Perm LRB Gramota.,per capita income lrb gram gram per capita rrb,Perm,107,0.815408528,0.216711119,-6.410992146,0.809988385,0,-7.268784046
After escaping from slavery into which she was born she made thirteen missions to rescue more than slaves using the network of antislavery activists and safe houses known as the Underground Railroad.,she was one of the first women to join the underground underground underground organization called the organization. she helped organize the organization and helped organize organization.,She used the help of the Underground Railroad.,108,0.769446328,0.131891251,-3.585251331,0.805838077,0.075140886,-3.002463579
His famous setting of It was a lover and his lass from As You Like It has never been established as having been used in a performance of Shakespeare s play though the possibility that it was is obvious.,he was also noted for playing the part of a lover of a woman in the play shakespeare s lover s dream.,We do not know whether the two men worked together but Morley did set Shakespeare s words It was a lover and his lass from As You Like It.,109,0.413654774,0.999804318,-3.647023201,0.678053176,0.999705553,-2.916181564
A derived binary relation between two sets is the subset relation also called set inclusion.,a set of sets of sets is a set set of set sets set sets.,A binary relation between two sets is the subset relation also called set inclusion.,110,0.507094238,0.001288548,-3.604982138,0.959545181,0.994664848,-0.827466249
Asperger syndrome is also called Asperger s syndrome LRB AS RRB Asperger LRB or Asperger s RRB disorder LRB AD RRB or just Asperger s.,asperger lrb rrb as well as as as an unnerger s ss rrb is a member of thenstnsterne lrb sd rrb.,For a person with Asperger syndrome having Asperger syndrome is normal because they have had it all their life.,111,0.575740039,0.815184355,-5.209257126,0.668963495,0.478979766,-3.36267662
Oulens sous Echallens,sousens sous sous souss sur sous chalmes.,Poliez Pittet,112,0.830245674,0.115367241,-4.309488773,0.76288116,0.560352623,-7.406847954
As of Jyv skyl had a population of.,as of august number people lived in the town.,There are about NUMBER inhabitants in Jyv skyl. The ORGANIZATION skyl is popular and respected.,113,0.785420656,0.762187958,-4.186039925,0.812229913,0.967849612,-4.424145222
Barbara Pierce Bush was born at Baylor University Medical Center in Dallas Texas.,she is also an american surgeon at the university of texas in houston texas.,Barbara Pierce Bush was born November at Baylor University Medical Center in Texas.,114,0.775370245,0.762347519,-4.939476967,0.977681577,0.575827062,-2.778089285
He won only games while appearing in out of Boston s games which was the only time he missed games as a member of the Bruins.,he played for boston bruins in the stanley cup game. he played in all of the games that played in his career.,In the games he played Thompson won only.,115,0.743626589,0.999486148,-3.786273241,0.866663873,0.999821246,-3.547611475
The memorial is managed by the ORGANIZATION which was established as per the Jallianwala Bagh National Memorial Act passed by the Government of LOCATION in NUMBER.,it was laid in number by the government of pakistan in number. it was also designated as the national heritage site.,The memorial is managed by ORGANIZATION which was established as per Jallianwala Bagh National Memorial Act passed by Government of LOCATION in year NUMBER.,116,0.57700554,0.005921693,-3.543500662,0.949802856,0.955438137,-1.150299072
Lourmarin is a commune in the LOCATION department in the Provence Alpes C te d Azur region in southeastern LOCATION.,it is found in the region provence alpes c te d azur in the location department in the south of location.,Lourmarin is a commune of NUMBER people LRB NUMBER RRB. It is located in the region Provence Alpes C te d Azur in the LOCATION department in the south of LOCATION.,117,0.747612612,0.868924081,-3.494265318,0.860899309,0.906289697,-2.888026714
