source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
PERSON LRB February NUMBER NUMBER September NUMBER NUMBER RRB was an American politician and jurist.,person lrb january number number july number number rrb was an american politician and politician.,PERSON LRB February NUMBER NUMBER September NUMBER NUMBER RRB was an American judge and politician.,95,0.946785046,0.823944747,-4.954207897,0.956797112,0.999558628,-1.400359273
PERSON illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so left his partner PERSON.,person s return to the ring was signed by the organization s person to replace person who had left.,PERSON illegally entered the ring to get revenge on Sniper and Recon for The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so his partner PERSON had to leave too.,96,0.516794581,0.998464048,-4.125017166,0.942639835,0.999881923,-1.596774459
For example some animals can be entrained to a hour day but they can not be entrained to a hour day.,in this way they can be set off for a day if they are not able to shift into a set time.,Some animals can be entrained to a hour day but they can not be entrained to a hour day.,97,0.846559486,0.996881008,-3.453338861,0.936852868,0.99964273,-0.49965629
Pooh admits that this may happen but asks her to think about what will happen to Michael if she does n t tell.,he says that if if you think think that the doctor will think it it would be to say that if the doctor does not think it will not happen.,Pooh admits that this may happen but asks her to think about what will happen to Michael if she does not tell.,98,0.960793197,0.002638123,-4.246202469,0.962192695,0.955032349,-1.428619981
Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press.,in mathematics the princeton university press lrb o. o. rrb is a book published by the university of cambridge in.,Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press ,99,0.862542188,0.417663574,-5.030676365,0.972743271,0.999915063,-0.938252747
Gene Simmons is a solo album from the bass player and singer of American hard rock band Kiss.,he is the lead singer of the american heavy metal band kiss.,Gene Simmons is a solo album by Gene Simmons the bass player of the American hard rock heavy metal band Kiss.,100,0.625417732,0.99943316,-3.337770462,0.947402442,0.999918938,-2.746479988
The Maya cities of the northern lowlands in Yucat n continued to flourish for centuries more some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,in the mayan maya maya had a population of thousands of people living in the region.,Some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,101,0.46752127,0.722813606,-3.697969675,0.878121299,0.999643862,-0.647160888
PERSON has outlined us the road to the freedom And great PERSON is leading us through it.,person says that person is the leader of the world. it is the way to make it.,Through tempests shined on us the sun of freedom And the great PERSON lit us the way.,102,0.832158223,0.989993215,-3.502305984,0.8181575,0.999860466,-5.183833122
There is a lot of data O. that will take up a lot of space.,it is a huge amount of space space that is needed for a large volume of space.,If there is a lot of data it will take up a lot of space.,103,0.965772212,0.990480721,-3.432357073,0.905091763,0.837724924,-1.699118733
Encino LRB Spanish for evergreen or holm oak RRB is a hilly district of the City of Los Angeles California United States.,it is a city of los angeles california in the united states.,Encino California is a district of Los Angeles.,104,0.424903316,0.723898411,-3.96814394,0.513572369,0.674978793,-3.117976904
PERSON the protagonist of her novel was a bohemian.,person was a bohemian bohemian writer and a writer.,PERSON the protagonist of PERSON s novel was a bohemian.,105,0.938060343,0.91444236,-2.517935514,0.921496471,0.754205704,-3.678697824
Karl Marginson,bretton was elected to the senate in.,FC,106,0.99999994,0.000649647,-5.157396793,0.733346224,0,-9.883659363
Perm LRB Gramota.,gram gram gramm is a gram gram.,Perm,107,0.939294815,0.044338845,-6.164256096,0.809988385,0,-7.268784046
After escaping from slavery into which she was born she made thirteen missions to rescue more than slaves using the network of antislavery activists and safe houses known as the Underground Railroad.,she was brought into the organization as a child of the united states government and led the organization to establish the organization in location.,She used the help of the Underground Railroad.,108,0.686158166,0.687763751,-4.384081364,0.805838077,0.075140886,-3.002463579
His famous setting of It was a lover and his lass from As You Like It has never been established as having been used in a performance of Shakespeare s play though the possibility that it was is obvious.,in it was written by shakespeare. it was said that the play was written in a play by shakespeare in the time of shakespeare s time.,We do not know whether the two men worked together but Morley did set Shakespeare s words It was a lover and his lass from As You Like It.,109,0.605138166,0.553869069,-3.484585285,0.678053176,0.999705553,-2.916181564
A derived binary relation between two sets is the subset relation also called set inclusion.,a set of set sets is a set set of sets set set set sets.,A binary relation between two sets is the subset relation also called set inclusion.,110,0.588183123,0.000582893,-3.564718008,0.959545181,0.994664848,-0.827466249
Asperger syndrome is also called Asperger s syndrome LRB AS RRB Asperger LRB or Asperger s RRB disorder LRB AD RRB or just Asperger s.,as per perl lrb lrb o o rrb aspert rrb is a german stage actor who was born in lrb aster rrb lrb rrb.,For a person with Asperger syndrome having Asperger syndrome is normal because they have had it all their life.,111,0.679982891,0.481500566,-5.731475353,0.668963495,0.478979766,-3.36267662
Oulens sous Echallens,villers is a commune. it is located in the valais department in the north of france.,Poliez Pittet,112,1.000000119,0.008516181,-3.812550306,0.76288116,0.560352623,-7.406847954
As of Jyv skyl had a population of.,it was estimated to be a city and was estimated as of as of.,There are about NUMBER inhabitants in Jyv skyl. The ORGANIZATION skyl is popular and respected.,113,0.855282664,0.024236899,-4.187234879,0.812229913,0.967849612,-4.424145222
Barbara Pierce Bush was born at Baylor University Medical Center in Dallas Texas.,she was born in dallas texas texas.,Barbara Pierce Bush was born November at Baylor University Medical Center in Texas.,114,0.403594985,0.069235578,-3.663927794,0.977681577,0.575827062,-2.778089285
He won only games while appearing in out of Boston s games which was the only time he missed games as a member of the Bruins.,in number he played for the boston bruins in the game of the first half of the season.,In the games he played Thompson won only.,115,0.660773602,0.999874055,-3.917558193,0.866663873,0.999821246,-3.547611475
The memorial is managed by the ORGANIZATION which was established as per the Jallianwala Bagh National Memorial Act passed by the Government of LOCATION in NUMBER.,in number the government of location was set up by the resolution of location in number. it was signed by the state government in number by the organization of pakistan.,The memorial is managed by ORGANIZATION which was established as per Jallianwala Bagh National Memorial Act passed by Government of LOCATION in year NUMBER.,116,0.976543963,0.098879419,-4.119910717,0.949802856,0.955438137,-1.150299072
Lourmarin is a commune in the LOCATION department in the Provence Alpes C te d Azur region in southeastern LOCATION.,it is found in the region provence alpes c te d azur in the location department in the south of location.,Lourmarin is a commune of NUMBER people LRB NUMBER RRB. It is located in the region Provence Alpes C te d Azur in the LOCATION department in the south of LOCATION.,117,0.789420011,0.868924081,-3.494265318,0.860899309,0.906289697,-2.888026714
