source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
PERSON illegally entered the ring to enact revenge on Sniper and Recon on behalf of The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so left his partner PERSON.,person then chose person to be the analyst for the organization and then he chose person as the replacement for person who was eliminated from the organization.,PERSON illegally entered the ring to get revenge on Sniper and Recon for The ORGANIZATION PERSON also illegally entered to eliminate PERSON and so his partner PERSON had to leave too.,96,0.835223565,0.998385191,-3.582922459,0.942639835,0.999881923,-1.596774459
For example some animals can be entrained to a hour day but they can not be entrained to a hour day.,they can be able to travel by air to the outside if they can get to a city where people can travel.,Some animals can be entrained to a hour day but they can not be entrained to a hour day.,97,0.952379422,0.000438459,-3.858032465,0.936852868,0.99964273,-0.49965629
Pooh admits that this may happen but asks her to think about what will happen to Michael if she does n t tell.,he says that his parents have decided to leave her because she wants to know if if he does not think it will would not happen.,Pooh admits that this may happen but asks her to think about what will happen to Michael if she does not tell.,98,0.960793197,0.988331735,-4.098341942,0.962192695,0.955032349,-1.428619981
Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press.,in the u. s. library lrb o. rrb the yale university s public policy and public policy lrb the public policy of the american public in the s.,Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press ,99,0.976034582,0.26548177,-5.363091946,0.972743271,0.999915063,-0.938252747
Gene Simmons is a solo album from the bass player and singer of American hard rock band Kiss.,the band is the second album by the american hard rock hard rock heavy metal band kiss.,Gene Simmons is a solo album by Gene Simmons the bass player of the American hard rock heavy metal band Kiss.,100,0.906855712,0.995782197,-3.664223433,0.947402442,0.999918938,-2.746479988
The Maya cities of the northern lowlands in Yucat n continued to flourish for centuries more some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,it was first found in the mayan cities of azad and azad in the region of azraz.,Some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,101,0.439692623,0.078659743,-5.042785168,0.878121299,0.999643862,-0.647160888
PERSON has outlined us the road to the freedom And great PERSON is leading us through it.,the sun was the symbol of the people of the world. the sun came through the sky.,Through tempests shined on us the sun of freedom And the great PERSON lit us the way.,102,0.864579972,0.005831943,-4.178654671,0.8181575,0.999860466,-5.183833122
There is a lot of data O. that will take up a lot of space.,there is a lot of information about the spacetime and it can be used for much more than one year.,If there is a lot of data it will take up a lot of space.,103,0.965772212,0.999642372,-2.910707474,0.905091763,0.837724924,-1.699118733
Encino LRB Spanish for evergreen or holm oak RRB is a hilly district of the City of Los Angeles California United States.,los angeles county is a city of los angeles california.,Encino California is a district of Los Angeles.,104,0.389494706,0.628209889,-3.85901022,0.513572369,0.674978793,-3.117976904
PERSON the protagonist of her novel was a bohemian.,person was a bohemian. person was the author of the novel person.,PERSON the protagonist of PERSON s novel was a bohemian.,105,0.938060343,0.110848606,-2.422622442,0.921496471,0.754205704,-3.678697824
Karl Marginson,it is located in the belgian province of gue de france.,FC,106,0.99999994,0.000509692,-5.073312759,0.733346224,0,-9.883659363
Perm LRB Gramota.,it was dropped from the ruhr region in december.,Perm,107,0.939294815,0.000154258,-5.181447506,0.809988385,0,-7.268784046
After escaping from slavery into which she was born she made thirteen missions to rescue more than slaves using the network of antislavery activists and safe houses known as the Underground Railroad.,she helped the organization to build the railroad and helped help the organization.,She used the help of the Underground Railroad.,108,0.384804917,0.00612056,-4.535706997,0.805838077,0.075140886,-3.002463579
His famous setting of It was a lover and his lass from As You Like It has never been established as having been used in a performance of Shakespeare s play though the possibility that it was is obvious.,he wrote a poem for the chorus and shakespeare s love for her. it was a poem from shakespeare s father and shakespeare.,We do not know whether the two men worked together but Morley did set Shakespeare s words It was a lover and his lass from As You Like It.,109,0.549705662,0.999171972,-4.883610249,0.678053176,0.999705553,-2.916181564
A derived binary relation between two sets is the subset relation also called set inclusion.,a group of binary sets is a set of binary binary binary relations.,A binary relation between two sets is the subset relation also called set inclusion.,110,0.693215824,0.003791706,-3.174328804,0.959545181,0.994664848,-0.827466249
Asperger syndrome is also called Asperger s syndrome LRB AS RRB Asperger LRB or Asperger s RRB disorder LRB AD RRB or just Asperger s.,asperger is still alive as a result of her being transcers as an aviangerger once had an als syndrome.,For a person with Asperger syndrome having Asperger syndrome is normal because they have had it all their life.,111,0.686715395,0.025054704,-5.930900097,0.668963495,0.478979766,-3.36267662
Oulens sous Echallens,pinguiot potocie potoc pot pottchie potot pott potok pott.,Poliez Pittet,112,1.000000119,0.022250203,-7.813042641,0.76288116,0.560352623,-7.406847954
As of Jyv skyl had a population of.,there are people who live there in the town.,There are about NUMBER inhabitants in Jyv skyl. The ORGANIZATION skyl is popular and respected.,113,0.855282664,0.001506414,-3.783573151,0.812229913,0.967849612,-4.424145222
Barbara Pierce Bush was born at Baylor University Medical Center in Dallas Texas.,houston medical center was the first hospital in houston texas. it was built in by houston baptist university in houston.,Barbara Pierce Bush was born November at Baylor University Medical Center in Texas.,114,0.934034109,0.005571135,-4.73247242,0.977681577,0.575827062,-2.778089285
He won only games while appearing in out of Boston s games which was the only time he missed games as a member of the Bruins.,in the final game he lost.,In the games he played Thompson won only.,115,0.199768764,0.995448172,-3.873796701,0.866663873,0.999821246,-3.547611475
The memorial is managed by the ORGANIZATION which was established as per the Jallianwala Bagh National Memorial Act passed by the Government of LOCATION in NUMBER.,the jalalabad division was established in by the government of pakistan during the partition of india. it was officially declared as the national library of india in number.,The memorial is managed by ORGANIZATION which was established as per Jallianwala Bagh National Memorial Act passed by Government of LOCATION in year NUMBER.,116,0.976543963,0.141344965,-3.650934935,0.949802856,0.955438137,-1.150299072
Lourmarin is a commune in the LOCATION department in the Provence Alpes C te d Azur region in southeastern LOCATION.,person is a commune of number people lrb number rrb. it is located in the region provence alpes c te d azur in the location department in the south of location.,Lourmarin is a commune of NUMBER people LRB NUMBER RRB. It is located in the region Provence Alpes C te d Azur in the LOCATION department in the south of LOCATION.,117,0.872121155,0.996423841,-4.42117548,0.860899309,0.906289697,-2.888026714
