source_sentence,pred,gold,sentence_id,bert_score_precision_pred_with_brevity_penalty,dae_score_pred,bart_score_pred,bert_precision_gold_with_brevity_penalty,dae_score_gold,bart_score_gold
Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press.,in the book the princeton princeton princeton university studies lrb published in.,Porter Theodore M. LRB O O RRB Trust in Numbers The Pursuit of Objectivity in Science and Public Life Princeton University Press ,99,0.620425083,0.763725877,-5.814968586,0.972743271,0.999915063,-0.938252747
Gene Simmons is a solo album from the bass player and singer of American hard rock band Kiss.,the album is a hard rock rock album by american hard rock band kiss. it was released in.,Gene Simmons is a solo album by Gene Simmons the bass player of the American hard rock heavy metal band Kiss.,100,0.917279341,0.593611836,-3.524134159,0.947402442,0.999918938,-2.746479988
The Maya cities of the northern lowlands in Yucat n continued to flourish for centuries more some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,it was also known as the incan plateau. this is because it was one of the most important centers of chola culture.,Some of the important sites in this era were Chichen Itza Uxmal Edzn and Coba.,101,0.634493152,0.240592003,-3.645458698,0.878121299,0.999643862,-0.647160888
PERSON has outlined us the road to the freedom And great PERSON is leading us through it.,in the middle of the century person became the symbol of the light and the light of the sun.,Through tempests shined on us the sun of freedom And the great PERSON lit us the way.,102,0.961845219,0.001507045,-3.75638485,0.8181575,0.999860466,-5.183833122
There is a lot of data O. that will take up a lot of space.,it has a large area of a lot of space to do it.,If there is a lot of data it will take up a lot of space.,103,0.769343965,0.872446179,-4.164574146,0.905091763,0.837724924,-1.699118733
Encino LRB Spanish for evergreen or holm oak RRB is a hilly district of the City of Los Angeles California United States.,it is bordered by los angeles california and los angeles los angeles.,Encino California is a district of Los Angeles.,104,0.488638813,0.09419179,-4.114313602,0.513572369,0.674978793,-3.117976904
PERSON the protagonist of her novel was a bohemian.,person s novel person lrb number rrb was a book by person.,PERSON the protagonist of PERSON s novel was a bohemian.,105,0.938060343,0.012176111,-6.953028679,0.921496471,0.754205704,-3.678697824
Karl Marginson,it has a record of sales of.,FC,106,0.99999994,0.000585159,-5.082588196,0.733346224,0,-9.883659363
Perm LRB Gramota.,it is located in the central part of moscow oblast.,Perm,107,0.939294815,0.000868869,-3.834558964,0.809988385,0,-7.268784046
After escaping from slavery into which she was born she made thirteen missions to rescue more than slaves using the network of antislavery activists and safe houses known as the Underground Railroad.,she also helped help the children of the homeless.,She used the help of the Underground Railroad.,108,0.231810191,0.002335402,-4.112222195,0.805838077,0.075140886,-3.002463579
His famous setting of It was a lover and his lass from As You Like It has never been established as having been used in a performance of Shakespeare s play though the possibility that it was is obvious.,it was written by shakespeare and shakespeare who wrote the play.,We do not know whether the two men worked together but Morley did set Shakespeare s words It was a lover and his lass from As You Like It.,109,0.300259395,0.00306076,-3.721638203,0.678053176,0.999705553,-2.916181564
A derived binary relation between two sets is the subset relation also called set inclusion.,if a set of sets of set sets is not a subset of the same set.,A binary relation between two sets is the subset relation also called set inclusion.,110,0.640699473,0.003763362,-3.006011248,0.959545181,0.994664848,-0.827466249
Asperger syndrome is also called Asperger s syndrome LRB AS RRB Asperger LRB or Asperger s RRB disorder LRB AD RRB or just Asperger s.,the person syndrome is a disease that can be caused by cold or mildness. it is also known as shock syndrome.,For a person with Asperger syndrome having Asperger syndrome is normal because they have had it all their life.,111,0.727110418,0.251770467,-3.970362186,0.668963495,0.478979766,-3.36267662
Oulens sous Echallens,it was built by person and person of location and person.,Poliez Pittet,112,1.000000119,0.000350816,-6.20875597,0.76288116,0.560352623,-7.406847954
As of Jyv skyl had a population of.,it is found in the municipality of leila county.,There are about NUMBER inhabitants in Jyv skyl. The ORGANIZATION skyl is popular and respected.,113,0.855282664,0.003863807,-4.895810604,0.812229913,0.967849612,-4.424145222
Barbara Pierce Bush was born at Baylor University Medical Center in Dallas Texas.,she was born in los angeles california in.,Barbara Pierce Bush was born November at Baylor University Medical Center in Texas.,114,0.484313983,0.000270185,-4.257995129,0.977681577,0.575827062,-2.778089285
He won only games while appearing in out of Boston s games which was the only time he missed games as a member of the Bruins.,he won the gold medal in the team tournament.,In the games he played Thompson won only.,115,0.345753629,0.753225148,-3.694661856,0.866663873,0.999821246,-3.547611475
The memorial is managed by the ORGANIZATION which was established as per the Jallianwala Bagh National Memorial Act passed by the Government of LOCATION in NUMBER.,it was started in number by the indian government in location. it was declared a national heritage site in number.,The memorial is managed by ORGANIZATION which was established as per Jallianwala Bagh National Memorial Act passed by Government of LOCATION in year NUMBER.,116,0.682981667,0.008900621,-3.527234077,0.949802856,0.955438137,-1.150299072
Lourmarin is a commune in the LOCATION department in the Provence Alpes C te d Azur region in southeastern LOCATION.,it is found in the region provence alpes c te d azur in the location department in the south of location.,Lourmarin is a commune of NUMBER people LRB NUMBER RRB. It is located in the region Provence Alpes C te d Azur in the LOCATION department in the south of LOCATION.,117,0.789420011,0.868924081,-3.494265318,0.860899309,0.906289697,-2.888026714
It lies west southwest of Bristol north of Plymouth and northwest of the county town of Exeter.,it is found in the south west of the county and south east of tartu.,It is found west southwest of Bristol north of Plymouth and northwest of the county town of Exeter.,118,0.684117317,0.991010785,-3.1499331,0.748919878,0.994908035,-1.267183661
The four yellow arrows symbolize the native nations of LOCATION whereas their pointing into the four cardinal directions of the compass stands for the centralized emanating political power of LOCATION as the capital of the country.,the red deer lrb red deer rrb is the symbol of the indian nation of location.,The four yellow arrows are for the native people of LOCATION.,119,0.320446014,0.149824455,-4.84762907,0.821191402,0.393671304,-2.06210494
After the fall of Saipan the Japanese high command predicted that the Allies would try to capture the Philippines which were strategically important because of their location between the oilfields of Southeast Asia and Japan.,the japanese navy had to take control of the area around the coast of the location to protect the japanese military forces.,After the fall of Saipan the Japanese commanders knew that the Allies would try to capture the Philippines next. The Philippines were very important because they were located between the oil fields of Southeast Asia and Japan.,120,0.531761044,0.033792011,-4.111938953,0.963534176,0.999846637,-1.627596617
Aquincum originally a ORGANIZATION settlement was the direct ancestor of LOCATION becoming the Roman capital of LOCATION.,person lrb number m rrb is a mountain and is the highest mountain in location location.,Its highest place is PERSON LRB NUMBER m. RRB.,121,0.683139612,0.001428717,-5.857622147,0.553259544,0.000934009,-5.450841904
